	person_id	arrest_id	charge_degree	offense_category	arrest_date_event
2136	42402	6332619	misdemeanor	other	2016-12-15
2137	988645	6865604	misdemeanor	property	2016-07-08
2138	1289480	4884826	misdemeanor	drug	2017-11-02
2139	38535	5581048	misdemeanor	drug	2017-06-28
2140	1801200	5590422	misdemeanor	other	2017-06-26
2141	83127	5452233	felony	drug	2017-07-26
2142	72764	6015447	misdemeanor	property	2017-03-13
2143	72764	6031741	felony	property	2017-03-08
2144	38535	3503836	felony	property	2018-07-03
2145	38602	2537439	misdemeanor	other	2018-12-14
2146	3484	1863547	misdemeanor	violent	2019-04-18
2147	40790	924923	misdemeanor	other	2019-09-24
2148	1309509	9465112	misdemeanor	property	2014-05-12
2149	351751	7365791	misdemeanor	violent	2016-03-10
2150	1309468	6627997	misdemeanor	drug	2016-09-16
2151	78880	6084950	felony	drug	2017-02-22
2152	16944	5236325	misdemeanor	violent	2017-09-06
2153	15177	9967767	misdemeanor	other	2013-11-25
2154	1116388	10435747	felony	property	2013-06-17
2155	1116388	10435746	felony	property	2013-06-17
2156	1309509	9767924	misdemeanor	property	2014-01-27
2157	1309509	7050917	misdemeanor	property	2016-05-16
2158	2740186	11306711	misdemeanor	violent	2012-08-10
2159	1116388	11407163	misdemeanor	property	2012-07-06
2160	1309509	9967747	misdemeanor	property	2013-11-25
2161	1309509	10332713	misdemeanor	property	2013-07-23
2162	1116388	8867510	misdemeanor	drug	2014-11-21
2163	69593	9751104	misdemeanor	drug	2014-02-02
2164	1309509	9109520	misdemeanor	property	2014-08-31
2165	69593	9537396	misdemeanor	drug	2014-04-17
2166	349867	8833736	misdemeanor	drug	2014-12-04
2167	349867	8393431	misdemeanor	drug	2015-04-28
2168	474178	8662565	misdemeanor	drug	2015-01-31
2169	456897	8543992	misdemeanor	property	2015-03-13
2170	456897	8114143	misdemeanor	property	2015-07-28
2171	456897	8746679	misdemeanor	drug	2015-01-08
2172	349867	8750156	misdemeanor	drug	2015-01-07
2173	456897	8608765	misdemeanor	property	2015-02-19
2174	351751	7846634	misdemeanor	violent	2015-10-18
2175	53882	4816008	misdemeanor	property	2017-11-15
2176	78880	6094230	misdemeanor	drug	2017-02-20
2177	69474	6248265	misdemeanor	violent	2017-01-11
2178	16944	5313284	misdemeanor	violent	2017-08-22
2179	78880	5832719	misdemeanor	drug	2017-04-28
2180	1611752	5516565	misdemeanor	drug	2017-07-12
2181	1058804	6215258	felony	property	2017-01-20
2182	1602937	3395339	misdemeanor	drug	2018-07-20
2183	63188	5325796	misdemeanor	violent	2020-09-10
2184	69474	9893544	misdemeanor	violent	2020-09-14
2185	1309509	9848913	misdemeanor	drug	2020-07-15
2186	69474	414671	misdemeanor	drug	2020-01-09
2187	69474	5549603	misdemeanor	violent	2020-09-14
2188	542158	11435642	misdemeanor	drug	2012-06-26
2189	351751	11413877	misdemeanor	violent	2012-07-04
2190	1116388	10558270	misdemeanor	property	2013-05-06
2191	1309509	10166080	felony	property	2013-09-17
2192	351751	10868966	misdemeanor	violent	2013-01-15
2193	349867	10078489	misdemeanor	property	2013-10-20
2194	1610763	9636386	misdemeanor	violent	2014-03-14
2195	349867	9186427	misdemeanor	property	2014-08-05
2196	349867	9259431	misdemeanor	drug	2014-07-11
2197	1309468	9340683	felony	property	2014-06-16
2198	1309468	9597284	misdemeanor	property	2014-03-27
2199	474178	8828638	felony	property	2014-12-06
2200	1116388	8665676	misdemeanor	drug	2015-01-30
2201	1116388	8086676	misdemeanor	violent	2015-08-06
2202	1116388	8167465	misdemeanor	property	2015-07-12
2203	1309468	6864762	misdemeanor	drug	2016-07-08
2204	1309509	7309086	felony	property	2016-03-25
2205	69474	6453619	misdemeanor	drug	2016-11-09
2206	351751	6780167	misdemeanor	drug	2016-08-04
2207	1309468	7333834	misdemeanor	drug	2016-03-18
2208	1309509	6942391	misdemeanor	drug	2016-06-16
2209	474178	6555725	misdemeanor	drug	2016-10-08
2210	349867	6599157	misdemeanor	drug	2016-09-24
2211	1610763	6385590	misdemeanor	drug	2016-11-27
2212	1309509	7019161	misdemeanor	property	2016-05-24
2213	1309468	7019166	misdemeanor	drug	2016-05-24
2214	78880	6671790	felony	drug	2016-09-04
2215	69474	6683588	misdemeanor	drug	2016-08-31
2216	1309509	7200334	misdemeanor	property	2016-04-23
2217	479978	7202875	misdemeanor	drug	2016-04-22
2218	479978	7495234	misdemeanor	drug	2016-02-07
2219	2746168	6277542	misdemeanor	violent	2017-01-04
2220	78880	6073111	misdemeanor	drug	2017-02-25
2221	1610763	6075975	misdemeanor	drug	2017-02-24
2222	479978	6133656	misdemeanor	property	2017-02-10
2223	1610763	6133666	misdemeanor	drug	2017-02-10
2224	78880	6234852	misdemeanor	drug	2017-01-15
2225	474178	5597498	misdemeanor	drug	2017-06-23
2226	474178	5847053	misdemeanor	other	2017-04-25
2227	1610763	5329497	felony	violent	2017-08-19
2228	479978	6202967	misdemeanor	property	2017-01-24
2229	1610763	5978736	misdemeanor	drug	2017-03-23
2230	351751	6215292	misdemeanor	property	2017-01-20
2231	1602937	3612336	misdemeanor	drug	2018-06-12
2232	65745	2673805	misdemeanor	drug	2018-11-19
2233	351751	3229568	misdemeanor	drug	2018-08-03
2234	1602937	3957343	misdemeanor	drug	2018-04-11
2235	1602937	4143130	misdemeanor	drug	2018-03-21
2236	65745	3090155	misdemeanor	drug	2018-09-01
2237	2757019	3826739	misdemeanor	other	2018-05-03
2238	1602937	3928841	misdemeanor	drug	2018-04-16
2239	351751	2950012	misdemeanor	drug	2018-09-27
2240	69474	1092326	misdemeanor	drug	2019-08-23
2241	69474	1276602	misdemeanor	drug	2019-07-18
2242	1309468	7305951	misdemeanor	property	2016-03-27
2243	1309468	7305952	misdemeanor	property	2016-03-27
2244	1309468	7307171	misdemeanor	drug	2016-03-26
2245	69474	6460426	misdemeanor	property	2016-11-07
2246	16944	6757457	misdemeanor	violent	2016-08-11
2247	2740186	6485644	misdemeanor	violent	2016-10-30
2248	1058804	6553119	misdemeanor	property	2016-10-10
2249	1309509	6632821	misdemeanor	property	2016-09-15
2250	456897	6649145	felony	other	2016-09-11
2251	349867	7064120	misdemeanor	drug	2016-05-12
2252	1610763	7530645	misdemeanor	violent	2016-01-26
2253	69593	19589371	misdemeanor	property	2012-09-21
2254	351751	19588028	misdemeanor	drug	2012-01-10
2255	55857	8876395	misdemeanor	violent	2014-11-19
2256	63048	5974822	misdemeanor	property	2017-03-24
2257	55857	8876396	felony	property	2014-11-19
2258	55857	9607855	misdemeanor	property	2014-03-24
2259	41991	6491968	misdemeanor	other	2016-10-27
2260	56090	4832171	misdemeanor	property	2017-11-13
2261	41991	8391303	felony	property	2015-04-29
2262	531993	8746707	misdemeanor	property	2015-01-08
2263	55857	8345434	misdemeanor	violent	2015-05-14
2264	55857	10028918	misdemeanor	property	2013-11-06
2265	41991	10780819	misdemeanor	drug	2013-02-17
2266	55857	9049238	felony	property	2014-09-18
2267	55857	9422546	misdemeanor	violent	2014-05-27
2268	55857	9465226	misdemeanor	property	2014-05-12
2269	55857	9500677	misdemeanor	property	2014-04-29
2270	55857	3868802	misdemeanor	violent	2018-04-25
2271	531993	9055790	misdemeanor	property	2014-09-16
2272	55857	9193903	felony	property	2014-08-02
2273	55857	9301949	misdemeanor	property	2014-06-28
2274	24391	9323466	misdemeanor	drug	2014-06-21
2275	41991	8733899	felony	property	2015-01-13
2276	55857	8746730	misdemeanor	violent	2015-01-08
2277	56090	5772265	felony	property	2017-05-15
2278	15340	5832779	felony	property	2017-04-28
2279	15340	5697246	misdemeanor	property	2017-05-31
2280	15340	3675038	felony	property	2018-05-31
2281	55857	7976089	misdemeanor	property	2020-11-02
2282	531993	5736225	misdemeanor	property	2017-05-24
2283	63048	6194431	misdemeanor	property	2017-01-26
2284	41991	6918833	misdemeanor	other	2016-06-24
2285	41991	6683639	misdemeanor	other	2016-08-31
2286	1302621	11420047	misdemeanor	violent	2012-07-02
2287	1672827	6348905	misdemeanor	violent	2016-12-12
2288	6851	1986923	felony	violent	2019-03-28
2289	2870	8896745	misdemeanor	other	2014-11-12
2290	1205282	9055812	misdemeanor	drug	2014-09-16
2291	6614	8201490	felony	violent	2015-07-02
2292	6614	7997259	misdemeanor	property	2015-09-02
2293	1129092	6729552	felony	property	2016-08-18
2294	6614	5451246	misdemeanor	other	2017-07-26
2295	6614	5647828	misdemeanor	property	2017-06-13
2296	5684	3266221	misdemeanor	other	2018-07-27
2297	5684	2464938	misdemeanor	other	2018-12-31
2298	1499946	11023891	misdemeanor	drug	2012-11-19
2299	6851	7903037	misdemeanor	property	2015-10-01
2300	1672827	6486564	misdemeanor	violent	2016-10-29
2301	2870	6036259	misdemeanor	property	2017-03-07
2302	81982	9132236	felony	property	2014-08-23
2303	1205282	9153014	misdemeanor	drug	2014-08-16
2304	6614	9507855	misdemeanor	other	2014-04-26
2305	6614	8204319	misdemeanor	property	2015-07-01
2306	6614	8232746	misdemeanor	property	2015-06-22
2307	253477	7309176	felony	property	2016-03-25
2308	1675740	6290136	misdemeanor	violent	2016-12-31
2309	27382	6291909	felony	property	2016-12-30
2310	1129092	7011962	felony	property	2016-05-26
2311	6851	7174821	misdemeanor	property	2016-05-01
2312	1012225	6096461	misdemeanor	drug	2017-02-19
2313	77608	4613060	misdemeanor	property	2017-12-20
2314	6614	5913001	felony	property	2017-04-09
2315	1713630	5180076	misdemeanor	property	2017-09-14
2316	1241445	5999816	misdemeanor	property	2017-03-17
2317	40226	3212729	misdemeanor	other	2018-08-07
2318	1672423	2496068	misdemeanor	other	2018-12-23
2319	5684	3668551	misdemeanor	property	2018-06-01
2320	1675740	3591708	misdemeanor	other	2018-06-15
2321	40226	2674085	misdemeanor	property	2018-11-19
2322	1244695	3993071	misdemeanor	drug	2018-04-05
2323	1182268	3094265	misdemeanor	drug	2018-08-31
2324	5684	3588676	misdemeanor	other	2018-06-16
2325	71257	4495056	misdemeanor	property	2018-01-17
2326	40226	3013859	misdemeanor	other	2018-09-16
2327	6851	2114628	felony	violent	2019-03-07
2328	1675740	3301450	misdemeanor	other	2020-06-19
2329	24750	11117030	misdemeanor	property	2012-10-15
2330	46101	9984433	misdemeanor	violent	2013-11-21
2331	46101	8586311	misdemeanor	violent	2015-02-26
2332	24750	11036473	felony	drug	2012-11-14
2333	23784	9943572	misdemeanor	other	2013-12-03
2334	24750	10200436	misdemeanor	violent	2013-09-05
2335	24750	10316865	misdemeanor	other	2013-07-29
2336	46047	9662198	misdemeanor	property	2014-03-06
2337	24750	9031591	misdemeanor	drug	2014-09-24
2338	23062	7696735	misdemeanor	other	2015-12-03
2339	22194	8348974	felony	violent	2015-05-13
2340	46101	6729587	misdemeanor	other	2016-08-18
2341	56090	7015749	felony	property	2016-05-25
2342	31518	6761130	felony	violent	2016-08-10
2343	23784	5736320	misdemeanor	other	2017-05-24
2344	31876	5772513	misdemeanor	violent	2017-05-15
2345	21966	6277650	felony	drug	2017-01-04
2346	46047	5788530	felony	property	2017-05-10
2347	24391	4951590	misdemeanor	drug	2017-10-25
2348	23004	5916990	misdemeanor	property	2017-04-07
2349	23784	5018313	misdemeanor	other	2017-10-13
2350	23784	4134331	felony	property	2018-03-23
2351	46101	2553119	misdemeanor	other	2018-12-12
2352	46101	2553120	misdemeanor	other	2018-12-12
2353	46101	2724499	misdemeanor	other	2018-11-08
2354	32255	3831998	felony	property	2018-05-02
2355	46101	3123280	misdemeanor	other	2018-08-27
2356	46101	2536664	misdemeanor	other	2018-12-14
2357	56090	3575092	felony	property	2018-06-20
2358	21966	566294	misdemeanor	other	2019-12-05
2359	22194	1115511	misdemeanor	drug	2019-08-19
2360	22194	1115510	misdemeanor	drug	2019-08-19
2361	22194	4071979	misdemeanor	drug	2020-08-07
2362	46047	5762283	misdemeanor	property	2017-05-17
2363	21966	4603650	misdemeanor	drug	2017-12-22
2364	46047	2832896	misdemeanor	other	2018-10-19
2365	46101	3046677	misdemeanor	violent	2018-09-10
2366	22194	1508207	misdemeanor	property	2019-06-04
2367	24750	2114685	misdemeanor	violent	2019-03-07
2368	1052139	11175352	misdemeanor	property	2012-09-24
2369	24750	11255224	misdemeanor	property	2012-08-28
2370	22194	10963663	misdemeanor	other	2012-12-09
2371	46101	10123480	misdemeanor	violent	2013-10-01
2372	1803390	8681359	misdemeanor	property	2015-01-29
2373	1803390	8681358	misdemeanor	property	2015-01-29
2374	1052139	8212417	misdemeanor	other	2015-06-29
2375	1052139	7963881	misdemeanor	property	2015-09-11
2376	1052139	7963882	misdemeanor	property	2015-09-11
2377	21966	7322118	misdemeanor	drug	2016-03-22
2378	56090	6916269	misdemeanor	violent	2016-06-25
2379	1805696	7349806	misdemeanor	property	2016-03-15
2380	1805696	7349807	misdemeanor	property	2016-03-15
2381	56090	6946186	misdemeanor	property	2016-06-15
2382	22194	6573626	misdemeanor	drug	2016-10-03
2383	31518	6990502	misdemeanor	property	2016-06-02
2384	46047	7023735	misdemeanor	property	2016-05-23
2385	23062	6328469	misdemeanor	property	2016-12-16
2386	2842887	7275867	misdemeanor	property	2016-04-04
2387	2537177	5236544	misdemeanor	drug	2017-09-06
2388	21966	5161682	misdemeanor	drug	2017-09-18
2389	22194	4592829	misdemeanor	drug	2017-12-26
2390	2793559	4662342	misdemeanor	drug	2017-12-11
2391	46047	5285988	misdemeanor	violent	2017-08-28
2392	24391	5319741	misdemeanor	drug	2017-08-21
2393	24750	3260467	misdemeanor	property	2018-07-29
2394	1052139	2665129	misdemeanor	property	2018-11-20
2395	46047	3094523	misdemeanor	other	2018-08-31
2396	1052139	3011259	misdemeanor	property	2018-09-17
2397	22194	2912255	misdemeanor	property	2018-10-04
2398	46101	3373087	misdemeanor	violent	2018-07-25
2399	1052139	3779889	misdemeanor	property	2018-05-11
2400	1805696	3591810	misdemeanor	drug	2018-06-15
2401	1052139	3779888	misdemeanor	drug	2018-05-11
2402	46101	3815954	misdemeanor	drug	2018-05-05
2403	23004	3832000	misdemeanor	property	2018-05-02
2404	24750	2586870	misdemeanor	violent	2018-12-06
2405	38681	2900328	misdemeanor	violent	2018-10-08
2406	22194	2384091	misdemeanor	property	2019-01-16
2407	46101	1660743	misdemeanor	violent	2019-05-09
2408	22194	1251682	misdemeanor	property	2019-07-23
2409	22194	1251681	misdemeanor	property	2019-07-23
2410	22194	1199568	misdemeanor	property	2019-08-02
2411	1052139	1457513	misdemeanor	drug	2019-06-13
2412	22194	1331235	misdemeanor	drug	2019-07-09
2413	24750	11007531	misdemeanor	drug	2012-11-26
2414	24750	11089202	misdemeanor	drug	2012-10-24
2415	22194	9939132	felony	violent	2013-12-04
2416	24750	10459922	misdemeanor	other	2013-06-08
2417	24750	10549656	misdemeanor	violent	2013-05-08
2418	24750	9066163	misdemeanor	other	2014-09-12
2419	46047	9822640	felony	property	2014-01-07
2420	23004	6445973	misdemeanor	property	2016-11-11
2421	1805696	6506288	misdemeanor	other	2016-10-23
2422	56090	6510287	felony	property	2016-10-21
2423	56090	6812729	felony	property	2016-07-25
2424	31518	7137821	misdemeanor	drug	2016-05-11
2425	31518	7019269	misdemeanor	property	2016-05-24
2426	21966	6309548	misdemeanor	drug	2016-12-22
2427	56090	7054828	misdemeanor	property	2016-05-15
2428	31518	6857918	felony	violent	2016-07-11
2429	2844478	5766861	felony	property	2017-05-16
2430	56090	5252935	misdemeanor	drug	2017-09-03
2431	32255	5762230	felony	property	2017-05-17
2432	31876	6073160	misdemeanor	violent	2017-02-25
2433	46101	4853260	misdemeanor	other	2017-11-08
2434	2537177	4751260	misdemeanor	drug	2017-11-27
2435	24750	4626101	misdemeanor	violent	2017-12-18
2436	46047	5825525	felony	property	2017-05-01
2437	1796824	5013608	misdemeanor	drug	2017-10-15
2438	24750	6194533	misdemeanor	drug	2017-01-26
2439	2852268	5941513	misdemeanor	violent	2017-03-31
2440	1072904	5967924	misdemeanor	drug	2017-03-27
2441	56090	3659350	felony	property	2018-06-04
2442	23784	4559816	felony	property	2018-01-03
2443	46101	2788963	misdemeanor	other	2018-10-29
2444	22194	1549768	misdemeanor	drug	2019-05-28
2445	22194	1941733	misdemeanor	drug	2019-04-05
2446	22194	1549767	misdemeanor	drug	2019-05-28
2447	22194	160365	misdemeanor	drug	2020-02-29
2448	22194	9701004	misdemeanor	drug	2014-02-20
2449	46047	9100981	misdemeanor	violent	2014-09-03
2450	22194	9514156	misdemeanor	drug	2014-04-24
2451	46101	8775437	misdemeanor	violent	2014-12-25
2452	22194	8380302	felony	violent	2015-05-04
2453	24750	20284920	misdemeanor	property	2012-10-15
2454	46101	20283301	felony	violent	2012-03-07
2455	24750	20285735	felony	drug	2012-11-14
2456	2537177	20296435	misdemeanor	drug	2012-02-03
2457	29542	8309850	misdemeanor	other	2015-05-27
2458	51323	5367900	felony	property	2017-08-11
2459	25060	4335959	misdemeanor	violent	2018-02-14
2460	27836	895325	misdemeanor	drug	2019-09-30
2461	25425	9939183	misdemeanor	other	2013-12-04
2462	29538	10596274	misdemeanor	property	2013-04-22
2463	25110	10216643	misdemeanor	property	2013-08-30
2464	28614	10216650	misdemeanor	property	2013-08-30
2465	28710	7584559	misdemeanor	drug	2016-01-08
2466	27924	6488871	misdemeanor	property	2016-10-28
2467	27924	6653336	felony	property	2016-09-09
2468	192488	6395276	misdemeanor	violent	2016-11-22
2469	24916	5754270	misdemeanor	drug	2017-05-19
2470	15177	4586662	misdemeanor	violent	2017-12-27
2471	24916	5570754	felony	drug	2017-06-30
2472	25238	4890291	misdemeanor	other	2017-11-01
2473	24904	5198728	misdemeanor	other	2017-09-12
2474	24904	5207698	misdemeanor	drug	2017-09-11
2475	27924	5439652	felony	property	2017-07-28
2476	555837	6239023	felony	violent	2017-01-13
2477	25523	6219221	misdemeanor	property	2017-01-19
2478	28865	3516456	misdemeanor	drug	2018-06-29
2479	29538	2519926	misdemeanor	violent	2018-12-18
2480	27836	3911066	misdemeanor	other	2018-04-18
2481	28710	3820545	felony	drug	2018-05-04
2482	28614	3019690	misdemeanor	other	2018-09-14
2483	27836	8674736	misdemeanor	other	2020-11-17
2484	72764	283677	misdemeanor	property	2020-02-04
2485	27924	8868595	felony	property	2014-11-21
2486	25110	9697060	felony	property	2014-02-21
2487	28329	9481166	misdemeanor	other	2014-05-06
2488	29542	8389192	misdemeanor	other	2015-04-30
2489	25110	8403582	felony	violent	2015-04-24
2490	29538	7878761	felony	property	2015-10-09
2491	380061	7827315	felony	property	2015-10-23
2492	380061	8349017	misdemeanor	drug	2015-05-13
2493	25425	1308798	felony	violent	2019-07-12
2494	72764	510746	misdemeanor	other	2019-12-17
2495	25670	737520	misdemeanor	property	2019-11-01
2496	92826	11441485	misdemeanor	property	2012-06-24
2497	92826	10926509	misdemeanor	property	2012-12-21
2498	29538	11321201	misdemeanor	property	2012-08-06
2499	29538	11324616	misdemeanor	violent	2012-08-04
2500	92826	11119228	misdemeanor	property	2012-10-14
2501	28614	10558490	misdemeanor	property	2013-05-06
2502	25670	10003416	misdemeanor	property	2013-11-15
2503	542158	10791199	misdemeanor	property	2013-02-13
2504	542158	9888558	misdemeanor	property	2013-12-17
2505	27924	9669614	misdemeanor	property	2014-03-04
2506	3231517	8947480	misdemeanor	property	2014-10-24
2507	29538	9039009	misdemeanor	property	2014-09-22
